2018-09-26,114.47000122070312,115.05999755859375,113.73999786376953,113.9800033569336,110.9535140991211,19352000
2018-09-27,114.77999877929688,114.91000366210938,114.19999694824219,114.41000366210938,111.37207794189453,19091300
2018-09-28,114.19000244140625,114.56999969482422,113.68000030517578,114.37000274658203,111.3331298828125,21647800
2018-10-01,114.75,115.68000030517578,114.7300033569336,115.61000061035156,112.54022979736328,18883100
2018-10-02,115.30000305175781,115.83999633789062,114.44000244140625,115.1500015258789,112.0924301147461,20787200
2018-10-03,115.41999816894531,116.18000030517578,114.93000030517578,115.16999816894531,112.11190032958984,16648000
2018-10-04,114.61000061035156,114.76000213623047,111.62999725341797,112.79000091552734,109.79509735107422,34821700
2018-10-05,112.62999725341797,113.16999816894531,110.63999938964844,112.12999725341797,109.15261840820312,29068900
2018-10-08,111.66000366210938,112.02999877929688,109.33999633789062,110.8499984741211,107.90660858154297,29640600
2018-10-09,111.13999938964844,113.08000183105469,110.80000305175781,112.26000213623047,109.2791748046875,26198600
2018-10-10,111.23999786376953,111.5,105.79000091552734,106.16000366210938,103.34114837646484,61376300
2018-10-11,105.3499984741211,108.93000030517578,104.19999694824219,105.91000366210938,103.0977783203125,63904300
2018-10-12,109.01000213623047,111.23999786376953,107.12000274658203,109.56999969482422,106.66058349609375,47742100
2018-10-15,108.91000366210938,109.4800033569336,106.94999694824219,107.5999984741211,104.7428970336914,32068100
2018-10-16,109.54000091552734,111.41000366210938,108.94999694824219,111.0,108.05262756347656,31610200
2018-10-17,111.68000030517578,111.80999755859375,109.55000305175781,110.70999908447266,107.77031707763672,26548200
2018-10-18,110.0999984741211,110.52999877929688,107.83000183105469,108.5,105.61901092529297,32506200
2018-10-19,108.93000030517578,110.86000061035156,108.20999908447266,108.66000366210938,105.77476501464844,32785500
2018-10-22,109.31999969482422,110.54000091552734,108.23999786376953,109.62999725341797,106.718994140625,26545600
2018-10-23,107.7699966430664,108.97000122070312,105.11000061035156,108.0999984741211,105.22962188720703,43770400
2018-10-24,108.41000366210938,108.48999786376953,101.58999633789062,102.31999969482422,99.60311126708984,63897800
2018-10-25,106.55000305175781,109.2699966430664,106.1500015258789,108.30000305175781,105.42432403564453,61646800
2018-10-26,105.69000244140625,108.75,104.76000213623047,106.95999908447266,104.11990356445312,55523100
2018-10-29,108.11000061035156,108.69999694824219,101.62999725341797,103.8499984741211,101.09247589111328,55162000
2018-10-30,103.66000366210938,104.37999725341797,100.11000061035156,103.7300033569336,100.97566223144531,65350900
2018-10-31,105.44000244140625,108.13999938964844,105.38999938964844,106.80999755859375,103.973876953125,51062400
2018-11-01,107.05000305175781,107.31999969482422,105.52999877929688,105.91999816894531,103.10749816894531,33384200
2018-11-02,106.4800033569336,107.31999969482422,104.9800033569336,106.16000366210938,103.34114837646484,37680200
2018-11-05,106.37000274658203,107.73999786376953,105.9000015258789,107.51000213623047,104.6552963256836,27922100
2018-11-06,107.37999725341797,108.83999633789062,106.27999877929688,107.72000122070312,104.8597183227539,24340200
2018-11-07,109.44000244140625,112.23999786376953,109.4000015258789,111.95999908447266,108.98712921142578,37901700
2018-11-08,111.80000305175781,112.20999908447266,110.91000366210938,111.75,108.78270721435547,25644100
2018-11-09,110.8499984741211,111.44999694824219,108.76000213623047,109.56999969482422,106.66058349609375,32039200
2018-11-12,109.41999816894531,109.95999908447266,106.0999984741211,106.87000274658203,104.03230285644531,33621800
2018-11-13,107.55000305175781,108.73999786376953,106.63999938964844,106.94000244140625,104.10043334960938,35374600
2018-11-14,108.0999984741211,108.26000213623047,104.47000122070312,104.97000122070312,102.62417602539062,39495100
2018-11-15,104.98999786376953,107.80000305175781,103.91000366210938,107.27999877929688,104.88255310058594,38505200
2018-11-16,107.08000183105469,108.87999725341797,106.80000305175781,108.29000091552734,105.86998748779297,33502100
2018-11-19,108.2699966430664,108.55999755859375,103.55000305175781,104.62000274658203,102.2820053100586,44773900
